method,path,body,single_q,double_q,dashes,braces,spaces,badwords,class
GET,/pagead/adview?ai=C9JHR3ZYQYqypMKqg3LUPxYi9wAftycvCY-aeyv6IDpfcs8yVDhABII69nhxgjdyxBaABjMzIyALIAQHgAgCoAwHIAwqqBP8BT9DROypkye-3jaAUAUspWjgkN6-6DU7FgG4nNE1R98NykASfNVjx1WPXx9Aj-6ow8EwKEoJOJwvDb8BuMuHYrAqRE8rPaArS57tDYG157vDa596uESH5RgjQRnlhtcsvRXt5kOpenXaGkzaFKQKs9sZmCPEZGf7X72svKGEm_4CDHynKRm_DsWUwnTUw-AZflRDN2sNhzS7NAX1oX3W40gdZV4mEpeO4WC1mc0ssg8YXALEetCnDSM0Uu9w_7PjrtpxCDlTor3E63uMxsaWOJK39OwXvXMuruqWgxuC8Krn4SqNifuWb0aVk-a9U8TzzR86-CXzMQt-6NQx0NJmlwAT83siHzwPgBAGSBQQIBBgBkgUECAUYBIAH3LO3twGoB47OG6gHk9gbqAfulrECqAf-nrECqAfVyRuoB6a-G9gHAfIHAxCgYNIIBwiAYRABGB3yCBthZHgtc3Vic3luLTY0MTgxOTg3MDI1NTY5MzeACgPICwHYEw2IFAHQFQGYFgGAFwGyFx4KHAgAEhRwdWItNDI3Njk2OTE1NzEyODEwNBj-nRQ&sigh=gZ687DkpK7k&uach_m=[UACH],,0,0,0,0,0,0,good
POST,/translator?source=prebid-client,,0,0,0,0,0,0,good
GET,/gampad/ads?gdfp_req=1&pvsid=814680338291201&correlator=2322844293953886&output=ldjh&impl=fifs&eid=31064988%2C31064868%2C44756432%2C21067496&vrg=2022021602&ptt=17&gdpr=0&us_privacy=1---&sc=1&sfv=1-0-38&ecs=20220219&iu_parts=22152718%3A16833175%2Csws-hb%2Cw3schools.com%2Csidebar_sticky%2Cmid_content%2Cmain_leaderboard%2Cwide_skyscraper%2Cbottom_medium_rectangle%2Cright_bottom_medium_rectangle&enc_prev_ius=%2F0%2F1%2F%2F2%2F%2F3%2C%2F0%2F1%2F%2F2%2F%2F4%2C%2F0%2F1%2F%2F2%2F%2F5%2C%2F0%2F1%2F%2F2%2F%2F6%2C%2F0%2F1%2F%2F2%2F%2F7%2C%2F0%2F1%2F%2F2%2F%2F8&prev_iu_szs=160x600%7C120x600%2C728x90%7C300x250%7C336x280%2C728x90%2C160x600%2C970x250%7C300x250%2C300x250&prev_scp=sn_adngin%3D1%26sn_cr%3Dnone%26sn_ic%3D1%26sn_adx%3D1%26sn_rm%3D0%26sn_pd%3D0%26_snhb%3Dtrue%26_adngin%3Dtrue%26_adngin_ic%3D1%26sn_stk%3Dvertical%26sticky%3Dvertical%26_adngin_ba%3Dfalse%7Csn_adngin%3D1%26sn_cr%3Dnone%26sn_ic%3D1%26sn_adx%3D1%26sn_rm%3D0%26sn_pd%3D0%26_snhb%3Dtrue%26_adngin%3Dtrue%26_adngin_ic%3D1%26_adngin_ba%3Dfalse%7Csn_adngin%3D1%26sn_cr%3Dnone%26sn_ic%3D1%26sn_adx%3D1%26sn_rm%3D0%26sn_pd%3D0%26_snhb%3Dtrue%26_adngin%3Dtrue%26_adngin_ic%3D1%26_adngin_ba%3Dfalse%7Csn_adngin%3D1%26sn_cr%3Dnone%26sn_ic%3D1%26sn_adx%3D1%26sn_rm%3D0%26sn_pd%3D0%26_snhb%3Dtrue%26_adngin%3Dtrue%26_adngin_ic%3D1%26_adngin_ba%3Dfalse%7Csn_adngin%3D1%26sn_cr%3Dnone%26sn_ic%3D1%26sn_adx%3D1%26sn_rm%3D0%26sn_pd%3D0%26_snhb%3Dtrue%26_adngin%3Dtrue%26_adngin_ic%3D1%26_adngin_ba%3Dfalse%7Csn_adngin%3D1%26sn_cr%3Dnone%26sn_ic%3D1%26sn_adx%3D1%26sn_rm%3D0%26sn_pd%3D0%26_snhb%3Dtrue%26_adngin%3Dtrue%26_adngin_ic%3D1%26_adngin_ba%3Dfalse&eri=1&cust_params=sn_ct1%3D0&cookie=ID%3Df54ad97748142495%3AT%3D1643896834%3AS%3DALNI_MYkwZumTn_6Obb0F9-BO5S7fK-xzA&bc=31&abxe=1&dt=1645254364941&lmt=1645250359&dlt=1645254363217&idt=168&frm=20&biw=1349&bih=649&oid=2&adxs=1169%2C236%2C236%2C1169%2C252%2C252&adys=2022%2C1574%2C135%2C135%2C3759%2C3769&adks=4259226964%2C1719979655%2C26654430%2C2922963829%2C1859652820%2C854636878&ucis=1%7C2%7C3%7C4%7C5%7C6&ifi=1&u_his=41&u_h=768&u_w=1366&u_ah=720&u_aw=1366&u_cd=24&u_sd=1&u_tz=345&flash=0&dmc=8&url=https%3A%2F%2Fwww.w3schools.com%2Fhtml%2Fdefault.asp&ref=https%3A%2F%2Fwww.w3schools.com%2Fhtml%2Fhtml_colors_hsl.asp&vis=1&scr_x=0&scr_y=0&psz=172x0%7C907x0%7C907x90%7C172x600%7C1065x36%7C1065x36&msz=172x0%7C907x0%7C907x0%7C172x0%7C980x10%7C310x10&ga_vid=670374793.1643896829&ga_sid=1645254365&ga_hid=1314871947&ga_fc=true&fws=516%2C4%2C4%2C4%2C4%2C4&ohw=1349%2C907%2C907%2C1349%2C1065%2C1065&btvi=1%7C2%7C0%7C0%7C3%7C4&uach=WyJXaW5kb3dzIiwiMTQuMC4wIiwieDg2IiwiIiwiOTguMC40NzU4LjgyIixbXSxudWxsLG51bGwsIjY0IixbWyIoTm90KEE6QnJhbmQiLCI4LjAuMC4wIl0sWyJDaHJvbWl1bSIsIjk4LjAuNDc1OC44MiJdXV0.&nvt=1,,0,0,1,0,0,0,good
GET,/c/c_variables.php,,0,0,0,0,0,0,good
GET,/pcs/view?xai=AKAOjsuKOfsE0fzm5tgJJSJMtaboVlnbmwuMY0bpAb22x5aZoVCXDi-QPvJEKbZ56WN6fv0LY4_xeOjPBJrg7ZyoYgAoZhZUhQpR8l6ysXu8lim8v3HRmTPGKgirx9kfvz_ljYab-OnAzHQPMrxW9BzYSt1nXfQtdqPXAWS314rdHMHK-K_OqM8Ma4ZUL4I1LUdsKo0dRHVeuPEm5A3ASg1swmIPE351nvLEQFpiAIu7kaEYgPZKeziL5tWyqcZtpJOyJehdANaJqwnr5wIwtN1G7okHM3rqg3mtGeoNH9DF6X9vvegQ-sWcr2_8pJVKRoOyVy6KbyhX2rIx7ZbgYsvxD5cYn0jC7NdfNdzWov0VpRUF0BcpZSTwOmR_Vg-CsktOMihwVfp4xq56JTdEN-rcLouuhmFNS3T0c7TQKEhv_HnNNfUwmkqKOUv9nOM-aZsFUzxeszopPdmNIiL1XxpV7-kkkrpeKA-fgfxQnBqVFfPtTqysZDC77F1vz-ixTzOYZzjQYWsMkvpLMxT_4ckuFNlbnM2PZmsWPKVATnIuVvAo5fp9AYstv9w14uhMp3MQwkb-SoJ5qjiTwlwSl1s3WHoehIblmswZSdL1Te89xV3Kvp3DTToGUq6EFXQb-5tMpfKQJKI8OfVlkBKFmaUwMqbdfv9aUQQkB1j_ZsQiV15IMpg8wrGkL3P2LWFw7CUGIDS3URn65uZQS7W7D8R1Q_txdfOwv1O-QpYcpm5hpMSMptkELMEEsNjbZ_yHomdduSllqnS2whJubAvPLQBdYHlvCgcAi0to4A0iCU4oMKZIyamygJsVhDqQwoMnc576XGf9ECIx5CdjWMo6tsRkGICkng9vW1pE8yjVFx_1xc9qv1ii_DqzbCoXlW6hB49K1WX2DWre84izV16sgACR706t5w2yZIDByDqW_Ft6vodoPYA7yyIGyBONIKjX79XSOj0OPhYzlMpM50FpDR0uUmb7ibHKW4pm-NqqEJna6KrUtE4tm2_H0rgw8xLQd59mtWcU1QIXDBIHLlYPdoJUDjZWDFoI_7j26nNmisnbGqM5BheekhLXiK_U5a7ENLmh-xqYMwQCWiyauPWx6Kg-erB4cwjQpwJy6NrI3IeUftP-Qp1cRQdCGw&sai=AMfl-YRb3SH-qmf_QE2CZVtoRkpkC8D-kxVS4Aja17XlZL5x7yV1uo7sBPqjDQ&sig=Cg0ArKJSzOZ_AHZdGxqXEAE&uach_m=[UACH]&fbs_aeid=[gw_fbsaeid]&urlfix=1&adurl=,,0,0,0,0,0,0,good
GET,"/a/api/fastlane.json?account_id=14598&site_id=181004&zone_id=914484&size_id=2&gdpr=0&us_privacy=1---&rp_schain=1.0,1!snigelweb.com,7088,1,,,w3schools.com&eid_criteo.com=945pTl9IVmQ2TkVJY3B1OXF1OUh3Z3VjM0xzN3E0RDBnS0VLRXZOeHpWWlk4VmwlMkZwZjM2Q0hjQTBYU0k3WHZCcW1LWGlHdU8lMkIlMkJpWmFNdmNCbEF1ZlBNYnpHNmpZREVPM2llamkxaEFLYzdydXV0NCUzRA%5E1&eid_id5-sync.com=ID5*aYLrzstJSk0S2Frpe0ilCgPZ8b0ELz0hhDZVS1AXqRMIcDPRt8TdqXTta1wUOQ09CHGkcRLVx9p3UGSHUEKsuAhyixCQp3dON7uvcy_q29AIcyZQZY5ZJKgrtuCqotVlCHQenFPzAR8VzZH6FCJ7DAh1E-r617vazDfWbiKqxSsIduY-z7GrW824u0tRqaNnCHcvcuG75MP94YVQsZqWXgh4Z79r4cKa16buert0HHEIeaPbhIOaVk3F44WoGeyCCHpVhz9dMSKdg76_7VUVJgh7vCWlOdO1R90iT2TbV6AIfIzARZCykaFpb2o01pZiCH1mOYpMGenVyIKO7UC7nwh-Cl0W0v7rUgZu7UnrAcgIfyP3YpfdV1O6wFbMpjU4CIAMTtuPt7f1IvRXYzBfMwiBlsIteFOLrfehJoxtWpgIgoNvEgH9xEGaU9Cem4FqCIMPNycxmtUkCjU48onKEgiEykxIgNSTFHY9BpsWn5sIhZe9JKVaRqCDCSgCw8x3CIYshXV_PhBCNhiP04iX8wiHappzivUMWoT8yseOTYAIiG4KZS2JffnQmUJS7fzVCIkRo61bVCECzYiYwCUtiwiKwnuP6wZe1BFGuJmChgMIqsT6KWgH0Qso6Cr31RKm%5E1%5E2&eid_pubcid.org=7878fc71-24c5-454a-9388-5ac99981a287%5E1&tpid_tdid=02aa9be3-2e1f-4053-99ab-1212ba5d068b&eid_adserver.org=02aa9be3-2e1f-4053-99ab-1212ba5d068b&rf=https%3A%2F%2Fwww.w3schools.com%2Fc%2Fc_functions.php&tk_flint=pbjs_lite_v5.20.2&x_source.tid=bd5d0eb0-441e-4229-8374-972a48a0fa5b&p_screen_res=1366x768&rp_secure=1&rp_hard_floor=0.0566&rp_maxbids=1&slots=1&rand=0.9735646500655646",,0,0,1,0,0,0,good
GET,/pcs/view?xai=AKAOjssickxQHybSFg8kFFxa-nQHj7VQoh0pGE07YiyhELHuV_UZEsAUqdXyZoQYlqoDb5W0v1qtbmcy1cym-V0ZWRZHySoVNLG_LDlpjN5UCeC9Z4jZwlUNeFdvtFjRBJ_tndp4B3QpBC-HsIhAsPrvZCw-rJFNpyIcw1QXctJcEz7EXExkO33RKvT_vmMTuVh2SajFbyK0l5_1IljUSqB5QsN1UtUtlDnzPcStngejfovw0B-ZE5nulsYmJwCt3n7sMyaCL4dvcnByFuf5Z-sXMrE_kPDj8im_ohK8OfDMPe8f9L3RmwXnX14xdV-bpB3KE45ZTeMG8Dy04Kk8jahm56qIEM_wQni0bYoliqfu0gtCI03bbFgOjw22s4hObsztNxpsITPs0oCee1REaW8Ix74kw0n0XljvYXhlTQOAFw3gUoesN7-6tScLHc9RP8s7PFOT9WrqQlbA88JPCu8GDkPss6SerQkyrHd3QMq083sdQvQl650J4akesWuiZXwHdrPDMLD-n7lBZousaOL-nImXlSJ9UhexZQX7sLKWZ2EleRIkzfATMhoZMgSOgDej81bhv9H3Ip-prfdjnkj0KWAytPAcyucY4O_xDLMLNr3GXDYDyxxc1z72HFqSDxobqB09SxCh7MZn8d9HXTNyrPUC5kXRhih2PglAMeyCNuWvsSwRw6V2-CJnKSnU74xZdeig_64HlJxn3xtLcY_f6nwB1zjHDoWlF39n4C7r-rPQXnNfJTu6VarGJybXk4v0UnENJSwA3YofBbgGYe5QK-AbKjs2YD3kyGVbULzja1kkuANo4tiTfxS4DOWPViUW5DvHK2iJbgesL3m_RZ8JQga3C153OOFbGMsA5O5-2KOtfjP3K6Uzm0wkYfBLUnLfBJ6dKyAne7kHo-czDYPuhIzWNwQkvmWSmfb8WiFnaGL4ayTZDwmJ8Vw-IwkXYGjneLj_LYOF5rVpvLttCp-KL4O_IuL8Tx6TK2dLzbFrwAQqj-iU-K9B_X1oeQBErOqPrS-VTy40Yce39ZsSSfgKyHcRlVFHaubm0bElm5VguS38TUA9X6w9yfRUa1TBLjSlh-CNXGozNP7w5Xdmf5FeyZFoA2EJinroNh-H8dhHUWSFjaf2iQ&sai=AMfl-YQcpeC8sS0gLbC5IZrmdlY8Nk81uxRQK9mYkVEthhNwBz-Bcm3OeJ8-aQ&sig=Cg0ArKJSzElmSK8c8GqsEAE&uach_m=[UACH]&fbs_aeid=[gw_fbsaeid]&urlfix=1&adurl=,,0,0,0,0,0,0,good
GET,/sync?pid=179&uid=RX-78002d10-371b-4ee2-a33f-734f37a052b5-004,,0,0,0,0,0,1,good
POST,/prebid/v1,,0,0,0,0,0,0,good
POST,/prebid/v1,,0,0,0,0,0,0,good
GET,/sid/json?origin=prebid&topUrl=https%3A%2F%2Fwww.w3schools.com%2F&domain=www.w3schools.com&bundle=j0tjnl9sM0o4M2xubkR4QnF4Q3ZGUEtKOVlrdElBZmtqY0x5JTJGVU5icFUlMkJQNU01Q2glMkZQVWw5Z1lReU95MGcyeUdSMjI2TzFHOXY2c2JjZ3FWN255enc2d1hTaTJVZWJobWZPNUhsZVhkMnVnJTJGJTJCZ0hHOWJ4QU0lMkZ0JTJGUVZhdUtiSjdvdEZ1&cw=1&lsw=1,,0,0,0,0,0,0,good
GET,/adsid/google/ui,,0,0,0,0,0,0,good
GET,/sodar/Enqz_20U.html,,0,0,0,0,0,0,good
GET,/html/html_styles.asp,,0,0,0,0,0,0,good
GET,/safeframe/1-0-38/html/container.html,,0,0,0,0,0,0,good
GET,/pixel/attr?d=AHNF13JD1Q-sPHMjf4UhrBwG4_vbEZSf20CeHJWGlmCU3t5yB7w,,0,0,0,0,0,0,good
GET,"/a/api/fastlane.json?account_id=14598&site_id=181004&zone_id=914488&size_id=15&alt_size_ids=2%2C16&gdpr=0&us_privacy=1---&rp_schain=1.0,1!snigelweb.com,7088,1,,,w3schools.com&eid_criteo.com=945pTl9IVmQ2TkVJY3B1OXF1OUh3Z3VjM0xzN3E0RDBnS0VLRXZOeHpWWlk4VmwlMkZwZjM2Q0hjQTBYU0k3WHZCcW1LWGlHdU8lMkIlMkJpWmFNdmNCbEF1ZlBNYnpHNmpZREVPM2llamkxaEFLYzdydXV0NCUzRA%5E1&eid_id5-sync.com=ID5*aYLrzstJSk0S2Frpe0ilCgPZ8b0ELz0hhDZVS1AXqRMIcDPRt8TdqXTta1wUOQ09CHGkcRLVx9p3UGSHUEKsuAhyixCQp3dON7uvcy_q29AIcyZQZY5ZJKgrtuCqotVlCHQenFPzAR8VzZH6FCJ7DAh1E-r617vazDfWbiKqxSsIduY-z7GrW824u0tRqaNnCHcvcuG75MP94YVQsZqWXgh4Z79r4cKa16buert0HHEIeaPbhIOaVk3F44WoGeyCCHpVhz9dMSKdg76_7VUVJgh7vCWlOdO1R90iT2TbV6AIfIzARZCykaFpb2o01pZiCH1mOYpMGenVyIKO7UC7nwh-Cl0W0v7rUgZu7UnrAcgIfyP3YpfdV1O6wFbMpjU4CIAMTtuPt7f1IvRXYzBfMwiBlsIteFOLrfehJoxtWpgIgoNvEgH9xEGaU9Cem4FqCIMPNycxmtUkCjU48onKEgiEykxIgNSTFHY9BpsWn5sIhZe9JKVaRqCDCSgCw8x3CIYshXV_PhBCNhiP04iX8wiHappzivUMWoT8yseOTYAIiG4KZS2JffnQmUJS7fzVCIkRo61bVCECzYiYwCUtiwiKwnuP6wZe1BFGuJmChgMIqsT6KWgH0Qso6Cr31RKm%5E1%5E2&eid_pubcid.org=7878fc71-24c5-454a-9388-5ac99981a287%5E1&tpid_tdid=02aa9be3-2e1f-4053-99ab-1212ba5d068b&eid_adserver.org=02aa9be3-2e1f-4053-99ab-1212ba5d068b&rf=https%3A%2F%2Fwww.w3schools.com%2Fhtml%2Fhtml_formatting.asp&tk_flint=pbjs_lite_v5.20.2&x_source.tid=35885a12-b7b6-43fc-b3ab-6faee43501c6&p_screen_res=1366x768&rp_secure=1&rp_hard_floor=0.0566&rp_maxbids=1&slots=1&rand=0.045853940757471845",,0,0,1,0,0,0,good
POST,/api/v2,,0,0,0,0,0,0,good
GET,/gpt/pubads_impl_2022021401.js?31064985,,0,0,0,0,0,0,good
GET,/html/default.asp,,0,0,0,0,0,0,good
GET,"/a/api/fastlane.json?account_id=14598&site_id=181004&zone_id=883812&size_id=9&alt_size_ids=8&gdpr=0&us_privacy=1---&rp_schain=1.0,1!snigelweb.com,7088,1,,,w3schools.com&eid_criteo.com=945pTl9IVmQ2TkVJY3B1OXF1OUh3Z3VjM0xzN3E0RDBnS0VLRXZOeHpWWlk4VmwlMkZwZjM2Q0hjQTBYU0k3WHZCcW1LWGlHdU8lMkIlMkJpWmFNdmNCbEF1ZlBNYnpHNmpZREVPM2llamkxaEFLYzdydXV0NCUzRA%5E1&eid_id5-sync.com=ID5*aYLrzstJSk0S2Frpe0ilCgPZ8b0ELz0hhDZVS1AXqRMIcDPRt8TdqXTta1wUOQ09CHGkcRLVx9p3UGSHUEKsuAhyixCQp3dON7uvcy_q29AIcyZQZY5ZJKgrtuCqotVlCHQenFPzAR8VzZH6FCJ7DAh1E-r617vazDfWbiKqxSsIduY-z7GrW824u0tRqaNnCHcvcuG75MP94YVQsZqWXgh4Z79r4cKa16buert0HHEIeaPbhIOaVk3F44WoGeyCCHpVhz9dMSKdg76_7VUVJgh7vCWlOdO1R90iT2TbV6AIfIzARZCykaFpb2o01pZiCH1mOYpMGenVyIKO7UC7nwh-Cl0W0v7rUgZu7UnrAcgIfyP3YpfdV1O6wFbMpjU4CIAMTtuPt7f1IvRXYzBfMwiBlsIteFOLrfehJoxtWpgIgoNvEgH9xEGaU9Cem4FqCIMPNycxmtUkCjU48onKEgiEykxIgNSTFHY9BpsWn5sIhZe9JKVaRqCDCSgCw8x3CIYshXV_PhBCNhiP04iX8wiHappzivUMWoT8yseOTYAIiG4KZS2JffnQmUJS7fzVCIkRo61bVCECzYiYwCUtiwiKwnuP6wZe1BFGuJmChgMIqsT6KWgH0Qso6Cr31RKm%5E1%5E2&eid_pubcid.org=7878fc71-24c5-454a-9388-5ac99981a287%5E1&tpid_tdid=02aa9be3-2e1f-4053-99ab-1212ba5d068b&eid_adserver.org=02aa9be3-2e1f-4053-99ab-1212ba5d068b&rf=https%3A%2F%2Fwww.w3schools.com%2Fc%2Fc_switch.php&tk_flint=pbjs_lite_v5.20.2&x_source.tid=31c9df9d-764b-41d1-92e7-87971fc94eaa&p_screen_res=1366x768&rp_secure=1&rp_hard_floor=0.0566&rp_maxbids=1&slots=1&rand=0.47341997360976773",,0,0,1,0,0,0,good
POST,/prebid/v1,,0,0,0,0,0,0,good
GET,/c/c_newline.php,,0,0,0,0,0,0,good
GET,/usersync?uid=2255888193336166553,,0,0,0,0,0,1,good
POST,/prebid/v1,,0,0,0,0,0,0,good
POST,/ut/v3/prebid,,0,0,0,0,0,0,good
GET,/c/c_functions_parameters.php,,0,0,0,0,0,0,good
GET,"/xjs/_/js/k=xjs.s.ne.lIq1zGZ79w8.O/ck=xjs.s.dDamjB060zo.L.W.O/am=AlQAwDYAAADMgAAAAAAAAAAACLwbAAAIjYQkgA4AAEAQAAAgEEIAEAAAAMBHfAbI-RsAGKAJFwAAAAAAAIAAXIIMFUgUBIAAAAAAAGI1dfUyZyAQ/d=1/exm=attn,cdos,csi,d,dpf,hsm,jsa/esmo=1/ed=1/dg=2/br=1/rs=ACT90oGPL50IGajLsuirg361nufVZEyvNQ/ee=rXjWyb:VWuaCc;uY49fb:COQbmf;EVNhjf:pw70Gc;g8nkx:U4MzKc;wQlYve:aLUfP;kbAm9d:MkHyGd;F9mqte:UoRcbe;sTsDMc:kHVSUb;dtl0hd:lLQWFe;q92ire:wPVhqc;dIoSBb:ZgGg9b;pXdRYb:JKoKVe;wR5FRb:TtcOte;KpRAue:Tia57b;aZ61od:arTwJ;LQlyHd:KJbvFf;JXS8fb:Qj0suc;rQSrae:C6D5Fc;qavrXe:zQzcXe;UDrY1c:eps46d;nKl0s:xxrckd;w3bZCb:ZPGaIb;imqimf:jKGL2e;Np8Qkd:Dpx6qc;BjwMce:cXX2Wb;oGtAuc:sOXFj;Fmv9Nc:O1Tzwc;hK67qb:QWEO5b;jVtPve:wQ95P;R4IIIb:QWfeKf;xbe2wc:wbTLEd;tosKvd:ZCqP3;NSEoX:lazG7b;kCQyJ:ueyPK;oSUNyd:fTfGO;SJsSc:H1GVub;SMDL4c:fTfGO;NPKaK:PVlQOd;zOsCQe:Ko78Df;WCEKNd:I46Hvd;LBgRLc:XVMNvd;LsNahb:ucGLNb;UyG7Kb:wQd0G;TxfV6d:YORN0b;GleZL:J1A7Od;qaS3gd:yiLg6e;VGRfx:VFqbr;aAJE9c:WHW6Ef;BgS6mb:fidj5d;z97YGf:oug9te;CxXAWb:YyRLvc;Pguwyb:Xm4ZCd;VN6jIc:ddQyuf;SLtqO:Kh1xYe;WDGyFe:jcVOxd;VxQ32b:k0XsBb;DULqB:RKfG5c;gaub4:TN6bMe;DpcR3d:zL72xf;hjRo6e:F62sG;whEZac:F4AmNb;qddgKe:x4FYXe;eBAeSb:Ck63tb;vfVwPd:OXTqFb;w9w86d:dt4g2b;lkq0A:Z0MWEf;KQzWid:mB4wNe;pNsl2d:j9Yuyc;eHDfl:ofjVkb;Nyt6ic:jn2sGd;SNUn3:x8cHvb;LEikZe:byfTOb,lsjVmc;io8t5d:sgY6Zb;j7137d:KG2eXe;Oj465e:KG2eXe;sP4Vbe:VwDzFe;kMFpHd:blwjVc;nAFL3:s39S4;iFQyKf:QIhFr/m=Eox39d,HYSCof,IlbVv,Tia57b,pHXghd,tIj4fb,w4UyN,wPVhqc?xjs=s1",,0,0,0,0,0,0,good
GET,/common/carbon-for-ibm-dotcom/translations/masthead-footer/usen.json,,0,0,0,0,0,0,good
POST,/unruly_prebid,,0,0,0,0,0,0,good
POST,/unruly_prebid,,0,0,0,0,0,0,good
POST,/prebid-request,,0,0,0,0,0,0,good
POST,/prebid-request,,0,0,0,0,0,0,good
POST,/unruly_prebid,,0,0,0,0,0,0,good
POST,/prebid/v1,,0,0,0,0,0,0,good
GET,/c/c_comments.php,,0,0,0,0,0,0,good
GET,/pcs/view?xai=AKAOjss6nHbnbdx0wu74wWwcb00qRTeJlqgbF0HS0is1Rrhyar2M_wpoou1sRLyv2XbQK5KCqGKh8gk_I3cHcNHoqPPiCfAv43OvIfw9FTT7Vfz_1jNS03F8h57uwGwPbhpv54kbbGJbe8KnBOs6S-V7H03K5FgcZF6VGMJHrjZublk4C9gIaHMt3BSotuG8ml-MhoqyjgCJRUQpbJ2rwpMv_bonKUwCa3ngFdV79vlqyJ7d6DU2wSYkfZpB-67VvYde6FmYw0tTfebQpzCVOarlFTixCXd3FPHM2lnevAQI1_dvXQSJlGNADnx1YQuEt840f6eN37cVMzvsLNH06XknMHjojj-Fkfca16YfGkaQ5a224CLW&sig=Cg0ArKJSzNglnu4HJgQ4EAE&uach_m=[UACH]&adurl=,,0,0,0,0,0,0,good
GET,"/a/api/fastlane.json?account_id=14598&site_id=181004&zone_id=914488&size_id=15&alt_size_ids=2%2C16&gdpr=0&us_privacy=1---&rp_schain=1.0,1!snigelweb.com,7088,1,,,w3schools.com&eid_criteo.com=945pTl9IVmQ2TkVJY3B1OXF1OUh3Z3VjM0xzN3E0RDBnS0VLRXZOeHpWWlk4VmwlMkZwZjM2Q0hjQTBYU0k3WHZCcW1LWGlHdU8lMkIlMkJpWmFNdmNCbEF1ZlBNYnpHNmpZREVPM2llamkxaEFLYzdydXV0NCUzRA%5E1&eid_id5-sync.com=ID5*aYLrzstJSk0S2Frpe0ilCgPZ8b0ELz0hhDZVS1AXqRMIcDPRt8TdqXTta1wUOQ09CHGkcRLVx9p3UGSHUEKsuAhyixCQp3dON7uvcy_q29AIcyZQZY5ZJKgrtuCqotVlCHQenFPzAR8VzZH6FCJ7DAh1E-r617vazDfWbiKqxSsIduY-z7GrW824u0tRqaNnCHcvcuG75MP94YVQsZqWXgh4Z79r4cKa16buert0HHEIeaPbhIOaVk3F44WoGeyCCHpVhz9dMSKdg76_7VUVJgh7vCWlOdO1R90iT2TbV6AIfIzARZCykaFpb2o01pZiCH1mOYpMGenVyIKO7UC7nwh-Cl0W0v7rUgZu7UnrAcgIfyP3YpfdV1O6wFbMpjU4CIAMTtuPt7f1IvRXYzBfMwiBlsIteFOLrfehJoxtWpgIgoNvEgH9xEGaU9Cem4FqCIMPNycxmtUkCjU48onKEgiEykxIgNSTFHY9BpsWn5sIhZe9JKVaRqCDCSgCw8x3CIYshXV_PhBCNhiP04iX8wiHappzivUMWoT8yseOTYAIiG4KZS2JffnQmUJS7fzVCIkRo61bVCECzYiYwCUtiwiKwnuP6wZe1BFGuJmChgMIqsT6KWgH0Qso6Cr31RKm%5E1%5E2&eid_pubcid.org=7878fc71-24c5-454a-9388-5ac99981a287%5E1&tpid_tdid=02aa9be3-2e1f-4053-99ab-1212ba5d068b&eid_adserver.org=02aa9be3-2e1f-4053-99ab-1212ba5d068b&rf=https%3A%2F%2Fwww.w3schools.com%2Fhtml%2Fhtml_colors_hsl.asp&tk_flint=pbjs_lite_v5.20.2&x_source.tid=635b6ba8-3c78-4c39-860e-0545f22d0575&p_screen_res=1366x768&rp_secure=1&rp_hard_floor=0.0566&rp_maxbids=1&slots=1&rand=0.409133729629932",,0,0,1,0,0,0,good
POST,/prebid/v1,,0,0,0,0,0,0,good
POST,/unruly_prebid,,0,0,0,0,0,0,good
POST,/prebid/v1,,0,0,0,0,0,0,good
GET,/player/resources/wmjQuery3319.js,,0,0,0,0,0,0,good
GET,/utag/tiqapp/utag.v.js?a=ibm/web/202202140939&cb=1645254234836,,0,0,0,0,0,0,good
GET,/recaptcha/api2/aframe,,0,0,0,0,0,0,good
GET,/pcs/view?xai=AKAOjsvQ6WgnuvdGeOZ4pjjfmBBKqWAQMOYaaFDyGPYZBoRfAnHQGAkN6b36hrGD6P6OPrmvjARsZNMigLZ1wWl7eK8PIAdQlClHDzK1vPbuGXMRA4ta4B44j72sZ2p5n3UC-QnZWTJhoUDLeOttTILWP4zrz5Es3s2Zls2YfdkOLR33m1EHYg0iLUOZ4dtH8LesneGquCseokFw4RpuOg0d5ELDPgm7SHb6YY-slBmsYWKwGAb3_0ZOz53YIM-rx1ckcWBxo-jG6ylUEOuyvyANeTfV1KzEvbg2iBPQiVlTPzZ004pfGzsIMDuEC8Z0VfpV_VCPLaZEhCq36qFCBYkqW5tDWujE6fJa1rMF89tVHrR9mA&sig=Cg0ArKJSzD1pA3Kckll5EAE&uach_m=[UACH]&adurl=,,0,0,0,0,0,0,good
GET,/genericusersync.ashx?dpid=rubicon&gdpr=0&us_privacy=1---&s_h=1,,0,0,1,0,0,0,good
